Publisher Name,Publisher Registry Id,Publisher Type,Timeliness,Forward looking,Comprehensiveness,Score
Sympany+,simone_sympany,International NGO,0.0,0.0,0.0,0.0
Synergie des Femmes pour la Paix et la Réconciliation des Peuples des Grands Lacs d'Afrique,spr,Regional NGO,0.0,66.66666666666667,78.24074074074073,48.30246913580246
Synergía - Initiatives for Human Rights,synergiaihr,International NGO,0.0,0.0,59.81481481481481,19.93827160493827
Syria Justice and Accountability Centre (SJAC),sjac,National NGO,0.0,33.333333333333336,82.63888888888889,38.65740740740741
Syria Relief,sr,National NGO,0.0,0.0,55.27777777777778,18.425925925925927
Tameer-e-Khalaq Foundation,tkf1234,National NGO,0.0,0.0,68.05555555555556,22.685185185185187
Tanager,tan,International NGO,25.0,0.0,0.0,8.333333333333334
Target TB,targettb,International NGO,0.0,0.0,0.0,0.0
TB Alert,tbalert,International NGO,0.0,0.0,79.86111111111111,26.62037037037037
Teach A Man To Fish,tamtf,International NGO,0.0,0.0,0.0,0.0
Teach For Pakistan,tfp,National NGO,0.0,0.0,70.83333333333333,23.61111111111111
TEAR fund Nederland,tear,National NGO,87.5,44.333333333333336,78.82707281144782,70.22013538159372
Tearfund,tearfund,International NGO,62.5,0.0,69.4675925925926,43.9891975308642
Tearfund VZW (TFBE),tfb_admin1,National NGO,0.0,0.0,0.0,0.0
Tech2Peace,t2p,National NGO,0.0,0.0,72.08333333333333,24.027777777777775
TechnoServe,tns,International NGO,12.5,0.0,73.61111111111111,28.703703703703706
Terre des Hommes Netherlands,tdh_nl,International NGO,50.0,91.0,75.9857266237839,72.3285755412613
Terre des hommes- Aide à l'enfance dans le monde- Fondation,tdh_foundation,International NGO,25.0,0.0,71.94444444444444,32.31481481481482
The Access to Nutrition Foundation,atnf,International NGO,0.0,0.0,60.981481481481474,20.327160493827158
The Asia Foundation,taf,International NGO,0.0,0.0,67.45833333333333,22.48611111111111
The Carter Center,carter-center,International NGO,0.0,0.0,0.0,0.0
the center for victimized women and children,cavwoc,National NGO,0.0,0.0,0.0,0.0
The Centre for Economic Governance and Accountability in Africa  (CEGAA),cegaa,National NGO,12.5,0.0,74.15674603174602,28.88558201058201
The Climate Change Organisation,climate-group,International NGO,0.0,0.0,0.0,0.0
The Coca-Cola Export Corporation,tccec,Private Sector,0.0,0.0,0.0,0.0
The Commonwealth Secretariat,commonwealthsecretariat,Multilateral,75.0,0.0,56.48883812657903,43.82961270885968
The Convention on Business Integrity,cbi-nigeria,International NGO,0.0,0.0,0.0,0.0
The Education Commission,educomm,"Academic, Training and Research",0.0,0.0,63.125,21.041666666666668
The Faraday Institution,thefaradayinstitution,"Academic, Training and Research",0.0,66.66666666666667,54.02777777777778,40.23148148148149
The Foundation Center,foundation_center,International NGO,0.0,0.0,0.0,0.0
The Fred Hollows Foundation (UK),fhfuk,International NGO,0.0,0.0,0.0,0.0
The Freedom Fund,tff,International NGO,0.0,0.0,76.38888888888889,25.462962962962962
The Freedom Fund (US),tffus,International NGO,12.5,0.0,0.0,4.166666666666667
The Global Alliance for Improved Nutrition,gain,International NGO,75.0,0.0,72.64274105914004,49.21424701971335
The Global Center on Adaptation,gca,International NGO,25.0,100.0,83.33333333333333,69.44444444444444
"The Global Development Incubator, Inc",gdi,International NGO,0.0,66.66666666666667,67.36111111111111,44.675925925925924
The Global Forum on MSM & HIV (MSMGF),msmgf,International NGO,0.0,0.0,66.38888888888889,22.12962962962963
"The Global Fund to Fight AIDS, Tuberculosis and Malaria",theglobalfund,Multilateral,100.0,93.66666666666667,89.77170150142365,94.47945605603012
The Global Initiative Against Transnational Organized Crime,gi-toc,Other Public Sector,0.0,0.0,0.0,0.0
the global steering group for impact investment,gsg,International NGO,0.0,0.0,65.27777777777777,21.759259259259256
The HALO Trust,halo,International NGO,50.0,0.0,66.00694444444444,38.66898148148148
The Hunger Project Netherlands,thp_org,International NGO,50.0,0.0,82.87037037037037,44.29012345679013
The Institute for Strategic Dialogue,isdglobal,"Academic, Training and Research",0.0,0.0,0.0,0.0
The International Children's Trust,theict,International NGO,0.0,0.0,63.05555555555556,21.01851851851852
The International Institute for Strategic Studies,iiss,"Academic, Training and Research",0.0,0.0,70.83333333333333,23.61111111111111
The International Institute for Sustainable Development,iisd,International NGO,25.0,100.0,82.63888888888889,69.21296296296296
The International Rescue Committee,irc_inc,International NGO,75.0,24.666666666666668,79.37489442113448,59.68052036260038
The Lebanese Organisation for Studies and Training,rabi3,National NGO,12.5,0.0,68.05555555555556,26.85185185185185
The Leprosy Mission England and Wales,tlmew,International NGO,50.0,11.0,70.97222222222221,43.99074074074074
The Leprosy Mission Nepal,tlmnepal,National NGO,0.0,0.0,68.5185185185185,22.839506172839503
The Liaison Office,tlo,National NGO,0.0,0.0,0.0,0.0
The Mailman School of Public Health,mailman_school_of_public_health,"Academic, Training and Research",0.0,0.0,59.02777777777778,19.675925925925927
The MENTOR Initiative,the_mentor_initiative,International NGO,12.5,0.0,79.86111111111111,30.787037037037038
The National Association of Municipalities of Benin (ANCB),ancb_benin,National NGO,0.0,0.0,0.0,0.0
The OPEC Fund for International Development (OFID),ofid,Multilateral,0.0,0.0,0.0,0.0
The Open University,open_university,"Academic, Training and Research",50.0,11.0,76.73611111111111,45.91203703703704
The Palestinian Initiative for the Promotion of Global Dialogue and Democracy-MIFTAH,miftah,National NGO,12.5,66.66666666666667,86.11111111111111,55.09259259259259
"The Population Council, Inc.",populationcouncil,"Academic, Training and Research",0.0,0.0,61.17063492063492,20.39021164021164
The Power of Nutrition,the_power_of_nutrition,Foundation,0.0,5.333333333333333,62.87037037037037,22.734567901234566
The Princess Alia Foundation,paf_2018,Foundation,0.0,0.0,0.0,0.0
The Proforest Initiative UK,pi-uk,"Academic, Training and Research",0.0,0.0,0.0,0.0
The Queen Elizabeth Diamond Jubilee Trust,qedjt,Foundation,0.0,0.0,68.05555555555556,22.685185185185187
The Salvation Army International Development UK,said-uk,International NGO,0.0,0.0,0.0,0.0
The Uganda Association of Women Lawyers ( FIDA Uganda),fidauganda,National NGO,0.0,0.0,83.33333333333333,27.777777777777775
The United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA),unrwa,Multilateral,62.5,0.0,64.95269450159476,42.484231500531585
The University of Aberdeen,uoa,"Academic, Training and Research",50.0,100.0,79.86111111111111,76.62037037037037
"The University of Dodoma (UDOM), Tanzania",udom,"Academic, Training and Research",0.0,0.0,0.0,0.0
The University of Manchester,uom,"Academic, Training and Research",12.5,22.0,65.37037037037037,33.29012345679012
The University of Oxford,oxford,"Academic, Training and Research",50.0,46.666666666666664,62.888888888888886,53.18518518518518
The University of Sheffield,tuos,"Academic, Training and Research",0.0,0.0,62.5,20.833333333333332
The William and Flora Hewlett Foundation,hewlett-foundation,Foundation,62.5,0.0,71.94424013598771,44.8147467119959
The World Bank,worldbank,Multilateral,87.5,93.33333333333333,85.23231954236306,88.68855095856547
Theatre for a Change Malawi,tfacmalawi,National NGO,0.0,0.0,0.0,0.0
Theatre for a Change UK,tfac,International NGO,0.0,0.0,0.0,0.0
Third World Network Africa,twnafrica,Regional NGO,0.0,66.66666666666667,94.44444444444444,53.7037037037037
Thomson Reuters Foundation,trf,Foundation,0.0,0.0,61.80555555555556,20.60185185185185
Tifa Foundation,tifa_foundation,National NGO,37.5,0.0,72.08333333333333,36.52777777777778
Timber Trade Federation Ltd.,ttf,Private Sector,0.0,0.0,0.0,0.0
Timidria,timidria,National NGO,0.0,0.0,58.05555555555556,19.35185185185185
Trademark Africa,tma,Regional NGO,12.5,0.0,66.55555555555556,26.35185185185185
TRAFFIC International,traffic,"Academic, Training and Research",0.0,0.0,0.0,0.0
Traidcraft Exchange,traidcraft,International NGO,50.0,33.333333333333336,79.86111111111111,54.39814814814815
TRAIDE Foundation,traide_foundation,Foundation,37.5,66.66666666666667,72.08333333333333,58.75
Transform Africa,transafrica19,International NGO,0.0,0.0,0.0,0.0
transforma,transforma,National NGO,0.0,0.0,58.19444444444444,19.39814814814815
Transition International,ti_nl,Government,0.0,66.66666666666667,85.41666666666667,50.69444444444445
Transnational Institute,tni,Foundation,12.5,0.0,86.11111111111111,32.870370370370374
Transparency International Bangladesh,tib,National NGO,37.5,0.0,0.0,12.5
Transparency International Kenya,ti_kenya,National NGO,0.0,0.0,0.0,0.0
Transparency International UK,ti-uk,International NGO,12.5,33.333333333333336,70.0,38.611111111111114
Transparently Lebanese,transparently_lebanese,National NGO,0.0,0.0,52.5,17.5
TREE AID,treea,International NGO,0.0,0.0,72.22222222222223,24.074074074074076
TRIAL International,trial,International NGO,0.0,0.0,64.58333333333333,21.527777777777775
Triangle Génération Humanitaire,tgh,International NGO,0.0,0.0,0.0,0.0
Trianglen,trianglen,National NGO,0.0,0.0,81.6358024691358,27.2119341563786
Trias,trias,National NGO,37.5,100.0,86.5954415954416,74.69848053181387
Triggerise Ethiopia,trig,International NGO,0.0,0.0,76.94444444444444,25.64814814814815
Triple Line,tripleline_crownagents,Private Sector,0.0,0.0,52.28153257369811,17.427177524566037
Trocaire,trocaire,International NGO,50.0,100.0,78.00925925925927,76.00308641975309
Trocaire (Northern Ireland),troc,International NGO,75.0,66.66666666666667,80.90277777777777,74.18981481481482
Tropenbos International,tbi,International NGO,12.5,4.666666666666667,72.06123737373738,29.742634680134685
Tropical Health and Education Trust,tropicalhealth,International NGO,0.0,0.0,68.05555555555556,22.685185185185187
Trust for Africa's Orphans,tao-03473165,International NGO,0.0,0.0,0.0,0.0
Trust for Indigenous Culture and Health,ticah,International NGO,0.0,0.0,61.111111111111114,20.37037037037037
TrustAfrica,trustafrica,International NGO,0.0,66.66666666666667,84.72222222222223,50.46296296296297
Twaweza,twaweza,Regional NGO,0.0,0.0,49.02777777777778,16.34259259259259
Twin,twin-iati,International NGO,0.0,0.0,61.80555555555556,20.60185185185185
Uganda Martyrs University,umu,"Academic, Training and Research",0.0,0.0,0.0,0.0
UHAI EASHRI,uhai-eashri,Foundation,25.0,0.0,81.90516273849607,35.63505424616536
"UK - Department for Business, Energy and Industrial Strategy (BEIS)",beis,Government,62.5,8.666666666666666,84.17363687193512,51.780101179533936
"UK - Department for Digital, Culture, Media and Sport",dcms,Government,0.0,0.0,86.11111111111111,28.703703703703706
"UK - Department for Environment, Food and Rural Affairs",defra_transparency,Government,75.0,12.333333333333334,81.19357638888889,56.175636574074076
UK - Department for Work and Pensions,dwp,Government,0.0,0.0,66.62037037037037,22.206790123456788
UK - Department of Health and Social Care (DHSC),dhsc,Government,87.5,76.33333333333333,88.94440611882018,84.25924648405116
"UK - Foreign, Commonwealth and Development Office",fcdo,Government,87.5,47.0,83.66616755832979,72.72205585277659
UK - Home Office,homeoffice,Government,0.0,0.0,74.30555555555556,24.76851851851852
UK - Medical Research Council,mrc,Government,0.0,0.0,0.0,0.0
UK - Ministry of Defence,ukmod,Government,0.0,0.0,78.33333333333333,26.11111111111111
UK - Scottish Government,scottish_government,Government,0.0,0.0,0.0,0.0
UK – Department for Education,dfe,Government,0.0,0.0,68.05555555555556,22.685185185185187
UK-Ghana Chamber of Commerce,ukgcc,National NGO,0.0,0.0,0.0,0.0
UK-Med,uk-med,International NGO,37.5,0.0,70.94907407407408,36.14969135802469
ULB-Coopération,ulbcoop,National NGO,37.5,100.0,85.49382716049382,74.33127572016461
UN Global Compact Local Network UK,ungc-uk,Multilateral,0.0,0.0,59.02777777777778,19.675925925925927
UN Pooled Funds,unpf,Multilateral,0.0,0.0,57.75382502473559,19.251275008245198
UN Women,unw,Multilateral,100.0,56.0,85.33301932105255,80.44433977368418
UN-Habitat,unhabitat,Multilateral,0.0,0.0,0.0,0.0
Unicef Belgium National Committee,ub,National NGO,37.5,100.0,90.47619047619048,75.9920634920635
UNICEF Netherlands National Committee,unicefnl,National NGO,75.0,0.0,59.166666666666664,44.72222222222222
Unilever,ul,Public Private Partnership,0.0,0.0,60.27777777777778,20.09259259259259
Union des Villes et Communes de Wallonie (UVCW),uvcw,Other Public Sector,37.5,100.0,84.72222222222223,74.07407407407408
Union of Agricultural Work Committees,uawc,National NGO,0.0,0.0,0.0,0.0
UNITAID,utd,Multilateral,100.0,95.66666666666667,72.03373015873017,89.23346560846562
United Mission to Nepal,umn,International NGO,0.0,0.0,0.0,0.0
United Nations Capital Development Fund,uncdf,Multilateral,0.0,0.0,65.83333333333333,21.944444444444443
United Nations Central Emergency Response Fund (CERF),cerf,Multilateral,100.0,100.0,84.65283521122522,94.88427840374175
United Nations Children's Fund (UNICEF),unicef,Multilateral,87.5,100.0,97.15133962813087,94.88377987604362
United Nations Development Coordination Office,undco,Other Public Sector,0.0,0.0,77.08333333333333,25.694444444444443
United Nations Development Programme (UNDP),undp,Multilateral,87.5,47.666666666666664,88.86398621909468,74.67688429525379
"United Nations Educational, Scientific and Cultural Organization (UNESCO)",unesco,Multilateral,0.0,0.0,0.0,0.0
United Nations Environment Programme (UNEP),un-environment,Multilateral,50.0,45.666666666666664,62.27272727272727,52.64646464646464
United Nations Foundation,unf,National NGO,75.0,16.666666666666668,74.37499999999999,55.34722222222222
United Nations High Commissioner for Refugees (UNHCR),unhcr,Multilateral,100.0,99.66666666666667,83.5784188034188,94.41502849002849
United Nations Industrial Development Organization (UNIDO),unido,Multilateral,100.0,8.0,68.76829956671004,58.92276652223668
United Nations Joint Programme on HIV and AIDS Secretariat (UNAIDS),unaids,Multilateral,25.0,0.0,0.0,8.333333333333334
United Nations Office for Project Services (UNOPS),unops,Multilateral,87.5,3.0,63.81138491432609,51.437128304775364
United Nations Office for the Coordination of Humanitarian Affairs (OCHA),unocha,Multilateral,100.0,100.0,98.20987654320987,99.40329218106996
United Nations Office for the Coordination of Humanitarian Affairs (Specially-Designated Contributions),unocha-sdc,Multilateral,37.5,0.0,86.66666666666667,41.38888888888889
United Nations Population Fund,unfpa,Multilateral,50.0,0.0,94.28179164386061,48.09393054795354
United Nations World Food Programme (WFP),wfp,Multilateral,87.5,100.0,98.09907834101382,95.19969278033794
United Purpose,cu,International NGO,0.0,0.0,0.0,0.0
United States African Development Foundation,usadf,Government,12.5,0.0,76.14583333333333,29.54861111111111
United States Agency for International Development (USAID),usaid,Government,87.5,0.0,76.48673713014405,54.66224571004801
United States Department of Agriculture,usda,Government,25.0,0.0,73.35263007432819,32.784210024776065
United States Department of Commerce,doc,Government,12.5,0.0,72.08333333333333,28.194444444444443
United States Department of Defense,dod,Government,0.0,0.0,72.91666666666666,24.305555555555554
United States Department of Energy,doe,Government,25.0,0.0,75.58333333333333,33.52777777777778
United States Department of Homeland Security,dhs,Government,0.0,0.0,0.0,0.0
United States Department of Interior,doi,Government,12.5,0.0,72.39029255319149,28.296764184397162
United States Department of Justice,doj,Government,12.5,0.0,73.95833333333333,28.819444444444443
United States Department of Labor,dol,Government,12.5,0.0,74.83333333333333,29.11111111111111
United States Department of State,state,Government,25.0,0.0,71.81924882629107,32.27308294209703
United States Department of the Treasury,treasury,Government,0.0,0.0,72.91666666666666,24.305555555555554
United States Department of Transportation,dot,Government,12.5,0.0,70.83333333333333,27.777777777777775
United States Environmental Protection Agency,epa,Government,12.5,0.0,71.89716312056737,28.13238770685579
United States Federal Trade Commission,ftc,Government,12.5,0.0,0.0,4.166666666666667
United States Health and Human Services,hhs,Government,12.5,0.0,74.37796208530806,28.959320695102686
United States International Development Finance Corporation,dfc,Government,0.0,0.0,70.83333333333333,23.61111111111111
United States Trade and Development Agency,ustda,Government,12.5,0.0,71.37681159420289,27.95893719806763
United Work,united_work,National NGO,0.0,0.0,0.0,0.0
United World Schools,uws,International NGO,37.5,44.333333333333336,59.25347222222222,47.02893518518519
Universidad de los Andes,uand_2020,"Academic, Training and Research",25.0,0.0,76.38888888888889,33.7962962962963
Universidad Peruana Cayetano Heredia,investigacion_cayetano,"Academic, Training and Research",0.0,100.0,61.80555555555556,53.93518518518518
Universitair Centrum voor Ontwikkelingssamenwerking,ucos,National NGO,12.5,66.0,60.416666666666664,46.30555555555555
Universiteit Leiden,universiteit_leiden,"Academic, Training and Research",62.5,100.0,81.59722222222223,81.36574074074075
Universiti Malaya,rmc_um,"Academic, Training and Research",0.0,0.0,0.0,0.0
Universities UK,uuk,National NGO,25.0,0.0,60.27777777777778,28.425925925925924
University College London,ucl,"Academic, Training and Research",0.0,0.0,0.0,0.0
University of Amsterdam,uva_org,"Academic, Training and Research",0.0,0.0,61.80555555555556,20.60185185185185
University of Birmingham,universityofbirmingham,"Academic, Training and Research",0.0,40.0,59.14682539682539,33.0489417989418
University of Cape Town,uct,"Academic, Training and Research",37.5,66.66666666666667,76.04166666666667,60.06944444444445
University of Central Lancashire,uclan,"Academic, Training and Research",0.0,0.0,56.80555555555556,18.935185185185187
University of Dar es Salaam,udsm-cbs,"Academic, Training and Research",0.0,0.0,0.0,0.0
University of Dundee,uodcepmlp,"Academic, Training and Research",0.0,0.0,52.68518518518518,17.561728395061728
University of Edinburgh,uoe,"Academic, Training and Research",37.5,20.0,56.68981481481482,38.06327160493827
University of Essex,university_of_essex,"Academic, Training and Research",0.0,100.0,44.02777777777778,48.00925925925926
University of Exeter,uoex,"Academic, Training and Research",0.0,0.0,0.0,0.0
University of Ghana,ugorid,"Academic, Training and Research",0.0,0.0,0.0,0.0
University of Kinshasa,dspd_unikin,"Academic, Training and Research",0.0,0.0,46.11111111111111,15.370370370370368
University of Leeds,leedsuni,"Academic, Training and Research",25.0,66.66666666666667,71.52777777777777,54.39814814814815
University of Leicester,leics,"Academic, Training and Research",0.0,0.0,65.27777777777777,21.759259259259256
University of Liberal Arts Bangladesh,chpd_ulab,"Academic, Training and Research",0.0,0.0,40.0,13.333333333333334
University Of Liverpool,uol,"Academic, Training and Research",0.0,50.0,60.59027777777778,36.863425925925924
University of Nottingham,uni_of_nottingham,"Academic, Training and Research",0.0,0.0,0.0,0.0
University of Plymouth,uop,"Academic, Training and Research",0.0,0.0,64.58333333333333,21.527777777777775
University of Strathclyde,strathclyde,"Academic, Training and Research",0.0,0.0,59.583333333333336,19.86111111111111
University of York,uoy,"Academic, Training and Research",0.0,0.0,48.61111111111111,16.203703703703702
University Of Zimbabwe,1-uz,"Academic, Training and Research",0.0,0.0,0.0,0.0
University Putra Malaysia,upm,"Academic, Training and Research",0.0,0.0,0.0,0.0
University Twente,utwente,"Academic, Training and Research",0.0,0.0,0.0,0.0
Upinion Netherlands,upinion,Private Sector,25.0,133.33333333333334,70.83333333333333,76.3888888888889
Upper Quartile,uq,Private Sector,0.0,0.0,79.86111111111111,26.62037037037037
Urgent Action Fund for Women's Human Rights,uaf,International NGO,12.5,66.66666666666667,81.42361111111111,53.53009259259259
Urgent Action Fund Latin America and the Caribbean,uafla,Regional NGO,0.0,0.0,0.0,0.0
Urgent Action Fund-Africa,uaf-africa,Regional NGO,12.5,66.66666666666667,82.11805555555556,53.761574074074076
UTZ,utz,International NGO,0.0,0.0,0.0,0.0
UWEZO Youth Empowerment,uwezo_youth_empowerment,National NGO,0.0,0.0,64.93055555555556,21.64351851851852
Varkey Foundation,varkeyfoundation,International NGO,0.0,0.0,57.03347578347579,19.011158594491928
VEI B.V.,vei_nl,Private Sector,12.5,1.3333333333333333,81.26157407407406,31.698302469135797
Vera Solutions,vera-solutions,Private Sector,0.0,0.0,0.0,0.0
VETERINAIRES SANS FRONTIERES / DIERENARTSEN ZONDER GRENZEN - BELGIUM,vsfbelgium,National NGO,0.0,0.0,0.0,0.0
VIA Don Bosco,via-db,National NGO,37.5,100.0,86.21933621933621,74.57311207311207
Village Enterprise,villageenterprise,International NGO,0.0,0.0,0.0,0.0
Village Water Ltd,villagewater,International NGO,0.0,0.0,68.05555555555556,22.685185185185187
Vision Aid Overseas,vao,International NGO,0.0,0.0,73.61111111111111,24.537037037037038
Vision for a Nation Foundation,vfan,International NGO,0.0,0.0,70.83333333333333,23.61111111111111
VisionFund International,vfi,International NGO,0.0,0.0,0.0,0.0
Viva,viva,International NGO,0.0,0.0,0.0,0.0
Viva Salud,g3w-m3m_admin,National NGO,37.5,100.0,83.7037037037037,73.73456790123457
Vlaamse Interuniversitaire Raad voor Universitaire Ontwikkelingssamenwerking (VLIR-UOS),vlir-uos,"Academic, Training and Research",12.5,0.0,0.0,4.166666666666667
VNG International,vngi,Other Public Sector,37.5,27.333333333333332,79.99686716791979,48.2767335004177
Voluntary Health Association of India,vhai-org,"Academic, Training and Research",0.0,0.0,0.0,0.0
Voluntary Service Overseas (VSO),vso,International NGO,25.0,11.0,69.58333333333333,35.19444444444444
VVOB Education for Development,vvob,Other Public Sector,37.5,100.0,87.34217171717171,74.94739057239057
VVSG - Vereniging van Vlaamse Steden en Gemeenten,vvsg,Other Public Sector,37.5,85.0,86.3425925925926,69.6141975308642
Wageningen University & Research - Stichting Wageningen Research,wageningen_ur,"Academic, Training and Research",50.0,42.0,83.61111111111111,58.53703703703704
WAPA International ASBL,wapa,National NGO,25.0,100.0,83.33333333333333,69.44444444444444
War Child Canada,wcc,International NGO,0.0,0.0,0.0,0.0
War Child Netherlands,warchildholland,International NGO,62.5,0.0,58.68055555555556,40.39351851851852
War Child UK,wcuk,International NGO,25.0,0.0,68.03708628841608,31.01236209613869
War on Want,waronwant,International NGO,0.0,0.0,52.083333333333336,17.36111111111111
War on Want NI,wowni,International NGO,0.0,0.0,0.0,0.0
WASH Alliance International,wai,International NGO,0.0,0.0,0.0,0.0
WASTE advisers on urban environment and development,waste,Foundation,0.0,66.66666666666667,83.33333333333333,50.0
WasteAid UK,wasteaid,International NGO,87.5,0.0,58.611111111111114,48.7037037037037
Water & Sanitation for the Urban Poor (WSUP),wsup,Public Private Partnership,0.0,0.0,77.08333333333333,25.694444444444443
Water Finance Facility,wff,Private Sector,0.0,0.0,86.11111111111111,28.703703703703706
Water for People,w4p,International NGO,0.0,0.0,0.0,0.0
Water Integrity Network Association,win,International NGO,0.0,0.0,60.486111111111114,20.162037037037038
Water Witness International,water-witness-international,International NGO,0.0,0.0,60.092592592592595,20.030864197530864
Water Works,waterworks,International NGO,0.0,0.0,0.0,0.0
WaterAid,wateraid,International NGO,62.5,33.0,75.27777777777779,56.925925925925924
Wayamo Foundation,wayamo,International NGO,37.5,0.0,87.15277777777777,41.550925925925924
We Effect,weeffect,International NGO,0.0,0.0,0.0,0.0
We World - GVC Onlus,ww-gvc,International NGO,0.0,0.0,81.94444444444444,27.314814814814813
Welbodi Partnership,welbodipartnership,"Academic, Training and Research",0.0,0.0,68.05555555555556,22.685185185185187
Welfare Association (Taawon),xm-dac-7-ppr-4000005167,International NGO,0.0,0.0,77.08333333333333,25.694444444444443
Wellfound,wellfound,International NGO,0.0,0.0,73.19444444444444,24.39814814814815
Welsh Centre for International Affairs,wcia,National NGO,25.0,0.0,79.86111111111111,34.9537037037037
Welthungerhilfe,whh,International NGO,0.0,33.333333333333336,64.89197530864197,32.741769547325106
Wemos Foundation,wemos,International NGO,37.5,37.333333333333336,95.19097222222223,56.674768518518526
Wereldsolidariteit-Solidarité Mondiale (WSM),wsm,National NGO,37.5,100.0,83.79629629629629,73.76543209876543
Westminster Foundation for Democracy,wfd,Other Public Sector,0.0,0.0,52.27777777777778,17.425925925925927
Wetlands International,wi,International NGO,0.0,0.0,0.0,0.0
Wildlife Conservation Society,wcs,International NGO,0.0,0.0,0.0,0.0
WILPF,wilpf_22,International NGO,0.0,0.0,0.0,0.0
Win Win Strategies,wws,International NGO,0.0,33.333333333333336,79.16666666666667,37.5
Windle Trust Kenya,wtk,National NGO,0.0,0.0,63.05555555555556,21.01851851851852
WNF Wereld Natuur Fonds,wnf,International NGO,75.0,38.666666666666664,71.7091049382716,61.79192386831275
"WO=MEN, Dutch Gender Platform",wo-men,National NGO,12.5,22.0,82.1604938271605,38.88683127572016
Wolayita Development Association,woda_0486,"Academic, Training and Research",0.0,0.0,0.0,0.0
Womankind Worldwide,womankindworld,International NGO,62.5,16.666666666666668,71.66666666666666,50.27777777777777
Women and Children First (UK),wcf,International NGO,0.0,0.0,0.0,0.0
Women Engage for a Common Future,wecf,International NGO,12.5,66.66666666666667,79.68524531024532,52.95063732563733
Women Environmental Programme,wep,National NGO,0.0,0.0,65.78282828282828,21.927609427609426
Women for Women International (UK),wfwiuk,International NGO,62.5,33.333333333333336,66.66666666666667,54.166666666666664
Women Peacemakers Program,wpp,International NGO,0.0,0.0,86.11111111111111,28.703703703703706
Women's Action Group,wag-1983,National NGO,0.0,0.0,73.61111111111111,24.537037037037038
Women's Environment & Development Organization,wedo,International NGO,0.0,0.0,0.0,0.0
Women's Fund Asia,wf-asia,Regional NGO,75.0,66.66666666666667,81.25,74.30555555555556
Women's Global Network on Reproductive Rights,wgnrr_iati,International NGO,0.0,0.0,0.0,0.0
Women's Refugee Commission,w_r_c,International NGO,0.0,0.0,0.0,0.0
World Agroforestry Centre,icraf_,"Academic, Training and Research",0.0,0.0,0.0,0.0
World Association for Christian Communication (UK),wacc-uk,International NGO,0.0,0.0,0.0,0.0
World Bank Trust Funds,wbtf,Multilateral,87.5,0.0,73.84563422869874,53.781878076232914
World Benchmarking Alliance Foundation,wba,Foundation,37.5,0.0,63.314393939393945,33.60479797979798
World Child Cancer UK,wccuk,International NGO,87.5,22.0,73.39285714285714,60.964285714285715
World Economic Forum,worldeconomicforum,International NGO,0.0,0.0,61.99074074074073,20.66358024691358
World Economic Forum Geneva,weforum_geneva,International NGO,0.0,0.0,73.61111111111111,24.537037037037038
World Education Inc.,wei,"Academic, Training and Research",0.0,0.0,75.55555555555556,25.185185185185187
World Federalist Movement - Institute for Global Policy,wfm-igp,International NGO,0.0,0.0,70.83333333333333,23.61111111111111
World Health Organization (WHO),who,Multilateral,100.0,66.66666666666667,89.62362301931856,85.43009656199509
World Horse Welfare,whw2019,International NGO,12.5,0.0,65.27777777777777,25.925925925925924
World Jewish Relief,wjr_001,International NGO,0.0,0.0,68.98148148148148,22.993827160493826
World Relief Corp of National Association of Evangelicals,worldrelief,International NGO,25.0,100.0,91.66666666666667,72.22222222222223
World Resources Institute,wri,International NGO,0.0,0.0,0.0,0.0
World University Service of Canada,wusc,International NGO,25.0,0.0,59.02777777777778,28.009259259259256
World Vision Central African Republic,wv_cf,International NGO,12.5,0.0,0.0,4.166666666666667
World Vision Democratic Republic of Congo,wv_cd,International NGO,25.0,0.0,68.40277777777777,31.134259259259256
World Vision Ethiopia,wv_et_activities,International NGO,25.0,0.0,0.0,8.333333333333334
World Vision Germany,wv_de,International NGO,0.0,0.0,69.59876543209876,23.19958847736625
World Vision International,wvi,International NGO,37.5,0.0,74.1057694618694,37.201923153956464
World Vision Netherlands,wvnld,Foundation,62.5,52.0,81.42144892144891,65.30714964048298
World Vision UK,wvuk,International NGO,87.5,11.666666666666666,66.8928099294947,55.35315886538712
World Vision Zimbabwe,wvz-gec,International NGO,0.0,0.0,0.0,0.0
World Waternet,worldwaternet,Foundation,62.5,0.0,0.0,20.833333333333332
World Wide Fund for Nature - Kenya,wwf-kenya,National NGO,0.0,66.66666666666667,72.56944444444444,46.41203703703704
World Wide Fund for Nature - Pakistan,wwfpakistan,International NGO,0.0,0.0,75.55555555555556,25.185185185185187
World Wide Fund for Nature Belgium (WWF-BE),wwf-be,National NGO,37.5,100.0,85.18518518518519,74.22839506172839
World Wide Fund for Nature Denmark,wwfdk,Foundation,50.0,4.666666666666667,67.75793650793652,40.808201058201064
World Wide Fund for Nature Zambia,wwfzambia,International NGO,0.0,66.66666666666667,83.33333333333333,50.0
"World Wildlife Fund Inc, Bolivia Program Office",wwf_bolivia,International NGO,0.0,66.66666666666667,80.55555555555556,49.074074074074076
World Young Women's Christian Association,world_ywca,International NGO,0.0,66.66666666666667,76.83333333333333,47.833333333333336
Worldwide Hospice Palliative Care Alliance,whpca,International NGO,0.0,0.0,0.0,0.0
